state,frame.time_delta,frame.len,ip.proto,ip.len,ip.ttl,tcp.len,tcp.window_size,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport
1,0.000004,1298,6,1280,32,1228,5792,64025,80,,
1,0.000001,70,6,52,32,0,5792,47005,80,,
1,0,70,6,52,32,0,24616,44518,443,,
1,-0.000001,1475,6,1457,32,1405,30408,443,14283,,
1,0.000001,70,6,52,32,0,28960,443,14964,,
1,0.000002,70,6,52,32,0,7240,80,36623,,
1,0.000001,1439,6,1421,32,1369,23168,37991,443,,
1,0.000001,1298,6,1280,32,1228,5792,28607,80,,
1,0.000002,70,6,52,32,0,30408,443,1463,,
1,0.000003,878,6,860,32,808,65535,10165,443,,
1,0.000001,70,6,52,32,0,24616,48101,443,,
1,0.000002,70,6,52,32,0,31856,443,40335,,
1,0.000001,70,6,52,32,0,23168,443,50177,,
1,0.000002,70,6,52,32,0,65535,443,23826,,
1,0,74,6,56,32,0,5792,36999,80,,
1,0.000001,70,6,52,32,0,31856,52617,443,,
1,0,70,6,52,32,0,31856,443,40631,,
1,0,70,6,52,32,0,65535,443,10334,,
1,0.000001,70,6,52,32,0,23168,443,27248,,
1,0.000002,70,6,52,32,0,23168,443,44518,,
1,0.000002,74,6,56,32,0,5792,80,53311,,
1,0,1456,6,1438,32,1386,30408,28232,443,,
1,0.000001,70,6,52,32,0,5792,55796,80,,
1,0,70,6,52,32,0,23168,443,18523,,
1,0.000003,70,6,52,32,0,65535,443,10165,,
1,0.000005,1456,6,1438,32,1386,30408,29948,443,,
1,0.000001,70,6,52,32,0,8688,46391,80,,
1,0.000001,70,6,52,32,0,30408,9363,443,,
1,0,1456,6,1438,32,1386,30408,14511,443,,
1,0,1284,6,1266,32,1214,23168,443,44512,,
1,0.000001,74,6,56,32,0,5792,80,11359,,
1,0.000001,70,6,52,32,0,65535,443,22368,,
1,0.000001,70,6,52,32,0,7240,80,55233,,
1,0,1298,6,1280,32,1228,5792,65531,80,,
1,0.000001,70,6,52,32,0,30408,30228,443,,
1,0.000001,70,6,52,32,0,23168,443,22172,,
1,0.000002,470,6,452,32,400,65535,443,7103,,
1,0.000001,70,6,52,32,0,28960,443,41908,,
1,-0.000001,1298,6,1280,32,1228,5792,38930,80,,
1,0.000004,70,6,52,32,0,24616,61407,443,,
1,0.000001,74,6,56,32,0,5792,80,36999,,
1,0,70,6,52,32,0,7240,80,42113,,
1,0.000004,1439,6,1421,32,1369,23168,5614,443,,
1,0.000002,693,6,675,32,623,27512,31979,443,,
1,0.000001,70,6,52,32,0,65535,39823,443,,
1,0,70,6,52,32,0,24616,3643,443,,
1,0,70,6,52,32,0,65535,22368,443,,
1,0.000001,70,6,52,32,0,5792,11359,80,,
1,-0.000001,1518,6,1500,32,1448,7240,80,24498,,
1,0.000001,167,6,149,32,97,7240,80,24498,,
1,0.000002,878,6,860,32,808,65535,59900,443,,
1,0.000001,70,6,52,32,0,31856,43141,443,,
1,0,70,6,52,32,0,7240,80,64025,,
1,0,878,6,860,32,808,65535,21334,443,,
1,0.000002,70,6,52,32,0,5792,36999,80,,
1,0.000002,70,6,52,32,0,23168,443,37991,,
1,0,70,6,52,32,0,65535,24000,443,,
1,0.000001,70,6,52,32,0,7240,80,3274,,
1,0.000001,70,6,52,32,0,31856,40335,443,,
1,0.000001,70,6,52,32,0,31856,4400,443,,
1,0.000002,693,6,675,32,623,27512,34969,443,,
1,0.000001,1518,6,1500,32,1448,7240,80,18983,,
1,0.000001,167,6,149,32,97,7240,80,18983,,
1,0.000001,1298,6,1280,32,1228,5792,47819,80,,
1,0.000001,70,6,52,32,0,65535,10334,443,,
1,0.000001,70,6,52,32,0,7240,80,46391,,
1,0,70,6,52,32,0,7240,80,65531,,
1,0.000001,70,6,52,32,0,23168,443,38955,,
1,0,1298,6,1280,32,1228,5792,49223,80,,
1,0.000001,70,6,52,32,0,5792,53311,80,,
1,0,70,6,52,32,0,31856,27082,443,,
1,0,70,6,52,32,0,28960,59865,443,,
1,0.000003,70,6,52,32,0,65535,443,22368,,
1,0,70,6,52,32,0,65535,443,49469,,
1,0.000001,1456,6,1438,32,1386,30408,50077,443,,
1,0.000002,70,6,52,32,0,23168,443,5970,,
1,0,1456,6,1438,32,1386,30408,20239,443,,
1,0.000001,70,6,52,32,0,8688,55233,80,,
1,0,70,6,52,32,0,65535,443,44718,,
1,0,878,6,860,32,808,65535,48935,443,,
1,0.000001,70,6,52,32,0,31856,443,40335,,
1,0,70,6,52,32,0,7240,80,16347,,
1,0.000001,1298,6,1280,32,1228,5792,7354,80,,
1,0.000001,70,6,52,32,0,8688,63750,80,,
1,0,70,6,52,32,0,24616,22172,443,,
1,0.000002,1095,6,1077,32,1025,65535,443,18879,,
1,0.000001,70,6,52,32,0,65535,443,13302,,
1,0,70,6,52,32,0,65535,443,58965,,
1,0,1298,6,1280,32,1228,5792,55370,80,,
1,0,70,6,52,32,0,65535,443,21334,,
1,0.000001,70,6,52,32,0,24616,45585,443,,
1,0,878,6,860,32,808,65535,18200,443,,
1,0.000001,74,6,56,32,0,5792,30896,80,,
1,0.000002,70,6,52,32,0,7240,80,43101,,
1,-0.000001,1298,6,1280,32,1228,5792,10544,80,,
1,0.000003,70,6,52,32,0,31856,1728,443,,
1,0.000001,70,6,52,32,0,8688,3274,80,,
1,0.000001,70,6,52,32,0,23168,443,5025,,
1,0,70,6,52,32,0,7240,80,36401,,
1,0.000001,70,6,52,32,0,65535,44718,443,,
1,0.000003,994,6,976,32,924,30408,443,13287,,
1,0.000001,70,6,52,32,0,23168,443,38837,,
1,-0.000001,1298,6,1280,32,1228,5792,53311,80,,
1,0.000002,70,6,52,32,0,8688,47874,80,,
1,0,70,6,52,32,0,8688,11953,80,,
1,0.000001,70,6,52,32,0,65535,443,55506,,
1,0.000001,70,6,52,32,0,23168,443,8717,,
1,0,70,6,52,32,0,31856,443,14511,,
1,0.000002,70,6,52,32,0,7240,80,55233,,
1,0.000003,1456,6,1438,32,1386,30408,10654,443,,
1,0.000001,70,6,52,32,0,31856,37003,443,,
1,0,70,6,52,32,0,8688,24512,80,,
1,0.000001,831,6,813,32,761,31856,443,49725,,
1,0,470,6,452,32,400,65535,443,48109,,
1,0.000001,70,6,52,32,0,31856,443,44114,,
1,0.000001,1475,6,1457,32,1405,30408,443,35187,,
1,0.000001,70,6,52,32,0,23168,443,22172,,
1,0,70,6,52,32,0,7240,80,38930,,
1,0,74,6,56,32,0,5792,80,35838,,
1,0,70,6,52,32,0,31856,443,20239,,
1,0.000002,70,6,52,32,0,28960,38900,443,,
1,0,70,6,52,32,0,65535,443,44718,,
1,0.000001,70,6,52,32,0,7240,80,28607,,
1,0.000001,70,6,52,32,0,31856,443,49230,,
1,0.000001,70,6,52,32,0,65535,443,31446,,
1,0.000001,70,6,52,32,0,65535,443,59900,,
1,-0.000001,1456,6,1438,32,1386,30408,46159,443,,
1,0.000001,70,6,52,32,0,31856,443,43141,,
1,0,70,6,52,32,0,65535,7103,443,,
1,0.000001,70,6,52,32,0,23168,443,56029,,
1,0.000002,74,6,56,32,0,5792,42273,80,,
1,0,1095,6,1077,32,1025,65535,443,33834,,
1,0.000001,70,6,52,32,0,23168,443,23597,,
1,0,70,6,52,32,0,7240,80,47819,,
1,0,70,6,52,32,0,31856,443,11200,,
1,0.000001,70,6,52,32,0,65535,443,23261,,
1,0.000001,70,6,52,32,0,31856,443,12055,,
1,0,70,6,52,32,0,24616,38837,443,,
1,0.000001,70,6,52,32,0,8688,24498,80,,
1,0,70,6,52,32,0,65535,443,10334,,
1,0.000001,74,6,56,32,0,5792,80,56420,,
1,0.000001,70,6,52,32,0,30408,443,34969,,
1,0.000002,70,6,52,32,0,7240,80,3274,,
1,0,70,6,52,32,0,28960,14283,443,,
1,0.000001,70,6,52,32,0,31856,443,1728,,
1,0.000001,70,6,52,32,0,65535,443,24000,,
1,0.000002,70,6,52,32,0,7240,80,59071,,
1,0.000001,1456,6,1438,32,1386,30408,54867,443,,
1,0.000002,70,6,52,32,0,65535,52836,443,,
1,0,70,6,52,32,0,24616,38955,443,,
1,0,70,6,52,32,0,65535,31540,443,,
1,0.000001,993,6,975,32,923,30408,443,20024,,
1,0.000001,70,6,52,32,0,7240,80,10544,,
1,0,70,6,52,32,0,7240,80,55370,,
1,0.000001,70,6,52,32,0,65535,49469,443,,
1,0.000001,70,6,52,32,0,8688,27405,80,,
1,0.000002,70,6,52,32,0,65535,48109,443,,
1,0,70,6,52,32,0,65535,31446,443,,
1,0.000001,70,6,52,32,0,23168,443,45585,,
1,0,70,6,52,32,0,24616,23597,443,,
1,0.000002,1475,6,1457,32,1405,30408,443,63695,,
1,0.000002,70,6,52,32,0,31856,443,37003,,
1,0,70,6,52,32,0,23168,443,38955,,
1,0,1456,6,1438,32,1386,30408,13366,443,,
1,0.000001,70,6,52,32,0,65535,24031,443,,
1,0.000001,994,6,976,32,924,30408,443,12909,,
1,0.000001,70,6,52,32,0,65535,443,36799,,
1,0.000002,70,6,52,32,0,23168,443,23597,,
1,0.000001,70,6,52,32,0,65535,33834,443,,
1,0,470,6,452,32,400,65535,443,54546,,
1,0,70,6,52,32,0,65535,443,58889,,
1,0.000001,70,6,52,32,0,65535,42756,443,,
1,0,70,6,52,32,0,31856,443,54867,,
1,0,70,6,52,32,0,5792,35838,80,,
1,0.000002,70,6,52,32,0,65535,443,31446,,
1,0.000001,70,6,52,32,0,8688,59071,80,,
1,0.000001,70,6,52,32,0,65535,3296,443,,
1,0.000003,906,6,888,32,836,65535,443,32930,,
1,0.000001,70,6,52,32,0,65535,443,49469,,
1,0,70,6,52,32,0,7240,80,62885,,
1,0,70,6,52,32,0,7240,80,44298,,
1,0,74,6,56,32,0,5792,4104,80,,
1,0,70,6,52,32,0,31856,443,10654,,
1,0.000001,70,6,52,32,0,31856,443,7283,,
1,0.000001,70,6,52,32,0,24616,6914,443,,
1,0.000001,70,6,52,32,0,24616,51179,443,,
1,0.000001,74,6,56,32,0,5792,80,46267,,
1,0.000001,878,6,860,32,808,65535,59193,443,,
1,0.000002,70,6,52,32,0,31856,443,28116,,
1,0.000002,70,6,52,32,0,31856,443,28232,,
1,0,1439,6,1421,32,1369,23168,55259,443,,
1,0.000002,70,6,52,32,0,23168,443,58202,,
1,0,1298,6,1280,32,1228,5792,8505,80,,
1,0.000001,693,6,675,32,623,27512,59544,443,,
1,0.000003,70,6,52,32,0,24616,62432,443,,
1,0.000001,70,6,52,32,0,28960,63695,443,,
1,0.000001,70,6,52,32,0,65535,443,18200,,
1,0,70,6,52,32,0,65535,443,49040,,
1,0.000003,1284,6,1266,32,1214,23168,443,5095,,
1,0.000003,70,6,52,32,0,24616,44512,443,,
1,-0.000002,1475,6,1457,32,1405,30408,443,37276,,
1,0.000002,70,6,52,32,0,23168,443,64256,,
1,0.000001,70,6,52,32,0,65535,54546,443,,
1,0.000003,70,6,52,32,0,31856,49230,443,,
1,0.000001,70,6,52,32,0,5792,56724,80,,
1,-0.000001,1518,6,1500,32,1448,7240,80,40830,,
1,0.000001,167,6,149,32,97,7240,80,40830,,
1,0.000001,993,6,975,32,923,30408,443,31118,,
1,0,693,6,675,32,623,27512,57032,443,,
1,0.000001,831,6,813,32,761,31856,443,56699,,
1,0,70,6,52,32,0,31856,443,50077,,
1,0.000001,878,6,860,32,808,65535,6673,443,,
1,0.000001,70,6,52,32,0,8688,44298,80,,
1,0,70,6,52,32,0,31856,45035,443,,
1,0,74,6,56,32,0,5792,80,30896,,
1,0.000001,70,6,52,32,0,5792,56420,80,,
1,0.000002,70,6,52,32,0,65535,443,52836,,
1,0.000004,70,6,52,32,0,30408,443,23520,,
1,0,70,6,52,32,0,65535,443,31540,,
1,0.000001,1475,6,1457,32,1405,27512,59580,443,,
1,0.000003,693,6,675,32,623,27512,51926,443,,
1,0.000001,70,6,52,32,0,24616,18523,443,,
1,-0.000001,1518,6,1500,32,1448,7240,80,53555,,
1,0.000001,167,6,149,32,97,7240,80,53555,,
1,0,70,6,52,32,0,7240,80,27405,,
1,0.000004,70,6,52,32,0,65535,61586,443,,
1,-0.000001,1284,6,1266,32,1214,23168,443,26266,,
1,0.000004,470,6,452,32,400,65535,443,14821,,
1,0,70,6,52,32,0,23168,443,55640,,
1,0.000002,878,6,860,32,808,65535,53487,443,,
1,0.000001,70,6,52,32,0,8688,18983,80,,
1,0,70,6,52,32,0,30408,20024,443,,
1,0.000002,70,6,52,32,0,30408,3766,443,,
1,0,70,6,52,32,0,24616,5095,443,,
1,0,831,6,813,32,761,31856,443,28457,,
1,0.000001,1284,6,1266,32,1214,23168,443,5552,,
1,0.000001,70,6,52,32,0,23168,443,14331,,
1,0.000003,70,6,52,32,0,65535,23261,443,,
1,0,70,6,52,32,0,28960,35187,443,,
1,0,70,6,52,32,0,65535,58889,443,,
1,-0.000001,1284,6,1266,32,1214,23168,443,29738,,
1,0.000002,70,6,52,32,0,65535,443,48109,,
1,0,70,6,52,32,0,31856,443,36902,,
1,0.000001,70,6,52,32,0,65535,443,3296,,
1,0,70,6,52,32,0,65535,443,18516,,
1,0.000001,74,6,56,32,0,5792,80,42273,,
1,0,70,6,52,32,0,23168,443,36254,,
1,0.000003,70,6,52,32,0,23168,443,5614,,
1,0,70,6,52,32,0,23168,443,9644,,
1,0.000002,70,6,52,32,0,31856,443,29948,,
1,0,1439,6,1421,32,1369,23168,21791,443,,
1,0.000002,70,6,52,32,0,31856,443,53477,,
1,0,70,6,52,32,0,23168,443,18523,,
1,0,1475,6,1457,32,1405,27512,19067,443,,
1,0.000001,70,6,52,32,0,5792,46267,80,,
1,0,70,6,52,32,0,65535,49040,443,,
1,0,70,6,52,32,0,31856,7283,443,,
1,0.000002,70,6,52,32,0,7240,80,63085,,
1,0.000001,70,6,52,32,0,30408,443,31979,,
1,0.000001,70,6,52,32,0,31856,443,49230,,
1,0,70,6,52,32,0,65535,443,59193,,
1,0.000001,470,6,452,32,400,65535,443,50637,,
1,0.000001,70,6,52,32,0,30408,12909,443,,
1,0.000003,70,6,52,32,0,31856,56699,443,,
1,0.000001,70,6,52,32,0,24616,58202,443,,
1,0,70,6,52,32,0,7240,80,51252,,
1,0.000002,70,6,52,32,0,31856,28457,443,,
1,0,470,6,452,32,400,65535,443,29470,,
1,0,70,6,52,32,0,7240,80,8505,,
1,0.000002,70,6,52,32,0,28960,37276,443,,
1,0,1518,6,1500,32,1448,7240,80,36375,,
1,0.000001,167,6,149,32,97,7240,80,36375,,
1,0,70,6,52,32,0,7240,80,49223,,
1,0.000002,70,6,52,32,0,23168,443,32120,,
1,0.000001,70,6,52,32,0,30408,443,59544,,
1,0.000001,1475,6,1457,32,1405,27512,45596,443,,
1,0.000002,70,6,52,32,0,65535,18516,443,,
1,0,70,6,52,32,0,24616,29738,443,,
1,0,70,6,52,32,0,5792,30896,80,,
1,0.000001,70,6,52,32,0,5792,42273,80,,
1,0,70,6,52,32,0,65535,443,23261,,
1,0.000001,70,6,52,32,0,65535,443,48935,,
1,0.000002,70,6,52,32,0,65535,443,58889,,
1,0.000001,70,6,52,32,0,65535,443,49040,,
1,-0.000001,1439,6,1421,32,1369,23168,30486,443,,
1,0.000001,70,6,52,32,0,31856,443,45035,,
1,0,693,6,675,32,623,27512,15309,443,,
1,0.000002,70,6,52,32,0,23168,443,58202,,
1,0.000003,70,6,52,32,0,31856,443,7283,,
1,-0.000001,1298,6,1280,32,1228,5792,56724,80,,
1,0.000001,70,6,52,32,0,23168,443,21791,,
1,0.000001,70,6,52,32,0,65535,443,18516,,
1,0.000001,1298,6,1280,32,1228,5792,55796,80,,
1,0.000001,1456,6,1438,32,1386,30408,43787,443,,
1,0.000002,1298,6,1280,32,1228,5792,36999,80,,
1,0.000001,70,6,52,32,0,31856,49725,443,,
1,0,70,6,52,32,0,65535,29470,443,,
1,0,1298,6,1280,32,1228,5792,11359,80,,
1,0.000001,70,6,52,32,0,31856,12055,443,,
1,0,70,6,52,32,0,8688,40830,80,,
1,0.000001,70,6,52,32,0,8688,51252,80,,
1,0,70,6,52,32,0,31856,443,49352,,
1,0.000002,70,6,52,32,0,28960,443,19067,,
1,0.000001,70,6,52,32,0,23168,443,30486,,
1,0,1298,6,1280,32,1228,5792,42273,80,,
1,0.000001,70,6,52,32,0,65535,50637,443,,
1,0,70,6,52,32,0,65535,443,25544,,
1,0.000003,878,6,860,32,808,65535,3026,443,,
1,0,70,6,52,32,0,24616,26266,443,,
1,0,70,6,52,32,0,28960,443,45596,,
1,0.000001,70,6,52,32,0,24616,9644,443,,
1,0,70,6,52,32,0,31856,443,32652,,
1,0,70,6,52,32,0,24616,14331,443,,
1,0.000003,1284,6,1266,32,1214,23168,443,37203,,
1,0.000002,70,6,52,32,0,8688,36375,80,,
1,0.000001,70,6,52,32,0,31856,53477,443,,
1,-0.000001,1518,6,1500,32,1448,7240,80,63179,,
1,0.000001,70,6,52,32,0,30408,443,57032,,
1,0.000001,167,6,149,32,97,7240,80,63179,,
1,0,70,6,52,32,0,7240,80,26562,,
1,0,70,6,52,32,0,7240,80,51252,,
1,0.000001,878,6,860,32,808,65535,47680,443,,
1,0.000001,878,6,860,32,808,65535,48348,443,,
1,0,74,6,56,32,0,5792,35069,80,,
1,0.000001,70,6,52,32,0,7240,80,60507,,
1,0.000001,70,6,52,32,0,30408,443,15309,,
1,0.000002,70,6,52,32,0,7240,80,56724,,
1,0.000001,831,6,813,32,761,31856,443,26004,,
1,0,1298,6,1280,32,1228,5792,56420,80,,
1,0.000002,1475,6,1457,32,1405,30408,443,54546,,
1,0.000001,70,6,52,32,0,65535,443,6673,,
1,0,70,6,52,32,0,7240,80,36999,,
1,0,70,6,52,32,0,65535,443,55657,,
1,0.000001,70,6,52,32,0,7240,80,44298,,
1,0,70,6,52,32,0,23168,443,9644,,
1,0.000001,70,6,52,32,0,31856,32652,443,,
1,0.000003,70,6,52,32,0,7240,80,7354,,
1,0,878,6,860,32,808,65535,13192,443,,
1,0.000001,213,6,195,32,143,65535,56833,443,,
1,0,74,6,56,32,0,5792,80,35069,,
1,0,70,6,52,32,0,7240,80,11359,,
1,0.000001,70,6,52,32,0,8688,60507,80,,
1,0.000001,74,6,56,32,0,5792,29168,80,,
1,0.000002,70,6,52,32,0,31856,443,12055,,
1,0,70,6,52,32,0,30408,31118,443,,
1,0.000001,70,6,52,32,0,31856,443,32652,,
1,0.000001,70,6,52,32,0,23168,443,44207,,
1,0.000001,70,6,52,32,0,23168,443,38837,,
1,0.000002,470,6,452,32,400,65535,443,59726,,
1,0.000001,70,6,52,32,0,65535,25544,443,,
1,0.000001,70,6,52,32,0,65535,18879,443,,
1,-0.000001,1284,6,1266,32,1214,23168,443,31452,,
1,0.000001,70,6,52,32,0,65535,443,53487,,
1,0.000003,1518,6,1500,32,1448,7240,80,59660,,
1,0.000001,1518,6,1500,32,1448,7240,80,17174,,
1,0.000001,70,6,52,32,0,23168,443,14331,,
1,0,167,6,149,32,97,7240,80,59660,,
1,0.000001,167,6,149,32,97,7240,80,17174,,
1,0,70,6,52,32,0,7240,80,53311,,
1,0,70,6,52,32,0,31856,443,53477,,
1,-0.000001,1439,6,1421,32,1369,23168,29844,443,,
1,0.000001,70,6,52,32,0,5792,35069,80,,
1,0.000002,994,6,976,32,924,30408,443,61057,,
1,0.000001,70,6,52,32,0,23168,443,42601,,
1,0,70,6,52,32,0,65535,443,17402,,
1,0.000001,70,6,52,32,0,65535,32930,443,,
1,0.000001,70,6,52,32,0,8688,63179,80,,
1,0.000002,70,6,52,32,0,65535,443,50637,,
1,0.000001,70,6,52,32,0,65535,443,25544,,
1,0,70,6,52,32,0,30408,13287,443,,
1,0.000003,70,6,52,32,0,31856,26004,443,,
1,0,70,6,52,32,0,8688,26562,80,,
1,0.000001,70,6,52,32,0,24616,37203,443,,
1,0,1284,6,1266,32,1214,23168,443,23345,,
1,0.000002,70,6,52,32,0,7240,80,11848,,
1,0,70,6,52,32,0,31856,443,46159,,
1,0.000002,1439,6,1421,32,1369,23168,62141,443,,
1,0.000002,70,6,52,32,0,31856,443,49983,,
1,0.000003,70,6,52,32,0,31856,443,13366,,
1,-0.000001,1439,6,1421,32,1369,23168,34317,443,,
1,0.000002,1475,6,1457,32,1405,27512,5205,443,,
1,0.000002,70,6,52,32,0,8688,17174,80,,
1,0,70,6,52,32,0,24616,42601,443,,
1,0,74,6,56,32,0,5792,1980,80,,
1,0.000002,70,6,52,32,0,23168,443,55203,,
1,0.000002,70,6,52,32,0,8688,63085,80,,
1,0.000003,70,6,52,32,0,24616,32120,443,,
1,0,70,6,52,32,0,65535,443,56833,,
1,0.000004,70,6,52,32,0,65535,17402,443,,
1,0.000001,1475,6,1457,32,1405,30408,443,11020,,
1,0.000001,70,6,52,32,0,65535,443,48348,,
1,0.000002,1456,6,1438,32,1386,30408,17591,443,,
1,0.000001,70,6,52,32,0,24616,44207,443,,
1,0.000002,1475,6,1457,32,1405,30408,443,39523,,
1,0.000001,70,6,52,32,0,7240,80,60507,,
1,0,70,6,52,32,0,28960,443,5205,,
1,0.000001,1439,6,1421,32,1369,23168,54938,443,,
1,0.000001,878,6,860,32,808,65535,43111,443,,
1,0.000002,70,6,52,32,0,8688,59660,80,,
1,-0.000001,1284,6,1266,32,1214,23168,443,64883,,
1,0.000001,470,6,452,32,400,65535,443,35497,,
1,0.000001,70,6,52,32,0,65535,443,17402,,
1,0.000002,70,6,52,32,0,65535,50637,443,,
1,0.000001,74,6,56,32,0,5792,80,1980,,
1,0,693,6,675,32,623,27512,51781,443,,
1,0.000003,70,6,52,32,0,23168,443,44207,,
1,0,1298,6,1280,32,1228,5792,47005,80,,
1,0.000001,74,6,56,32,0,5792,42081,80,,
1,0.000001,70,6,52,32,0,30408,61057,443,,
1,0.000001,1518,6,1500,32,1448,7240,80,19631,,
1,0.000001,70,6,52,32,0,7240,80,63085,,
1,0,70,6,52,32,0,8688,62885,80,,
1,0,167,6,149,32,97,7240,80,19631,,
1,0,993,6,975,32,923,30408,443,16202,,
1,0.000001,70,6,52,32,0,65535,443,54546,,
1,0.000001,70,6,52,32,0,7240,80,26562,,
1,0.000001,70,6,52,32,0,24616,55203,443,,
1,0.000002,70,6,52,32,0,23168,443,32120,,
1,0.000002,70,6,52,32,0,65535,443,50637,,
1,0,878,6,860,32,808,65535,42427,443,,
1,0.000005,70,6,52,32,0,23168,443,55259,,
1,0,1298,6,1280,32,1228,5792,35838,80,,
1,0.000005,74,6,56,32,0,5792,80,4104,,
1,0,1456,6,1438,32,1386,30408,10234,443,,
1,0.000001,70,6,52,32,0,28960,11020,443,,
1,0.000001,1284,6,1266,32,1214,23168,443,49577,,
1,0.000001,470,6,452,32,400,65535,443,18200,,
1,0,70,6,52,32,0,28960,443,59580,,
1,0.000002,70,6,52,32,0,23168,443,42601,,
1,-0.000001,1475,6,1457,32,1405,27512,11951,443,,
1,0.000001,70,6,52,32,0,65535,35497,443,,
1,0.000001,70,6,52,32,0,31856,28116,443,,
1,0,70,6,52,32,0,31856,443,65246,,
1,0,70,6,52,32,0,31856,443,17591,,
1,0.000003,70,6,52,32,0,65535,48109,443,,
1,0,1284,6,1266,32,1214,23168,443,23744,,
1,0.000002,70,6,52,32,0,65535,54546,443,,
1,0.000002,70,6,52,32,0,24616,36254,443,,
1,0,70,6,52,32,0,8688,53555,80,,
1,0.000001,70,6,52,32,0,23168,443,54938,,
1,0.000001,831,6,813,32,761,31856,443,25029,,
1,0.000002,70,6,52,32,0,24616,55640,443,,
1,0.000003,70,6,52,32,0,5792,1980,80,,
1,0.000002,70,6,52,32,0,23168,443,55203,,
1,0.000001,70,6,52,32,0,28960,54546,443,,
1,0.000003,1284,6,1266,32,1214,23168,443,63396,,
1,0.000001,1475,6,1457,32,1405,27512,26794,443,,
1,0.000001,70,6,52,32,0,24616,5552,443,,
1,0,70,6,52,32,0,65535,55657,443,,
1,0.000001,994,6,976,32,924,30408,443,4063,,
1,0.000001,993,6,975,32,923,30408,443,52178,,
1,0.000001,70,6,52,32,0,7240,80,33207,,
1,0,70,6,52,32,0,28960,443,11951,,
1,0,70,6,52,32,0,31856,443,43787,,
1,0.000001,1456,6,1438,32,1386,30408,44993,443,,
1,0.000001,70,6,52,32,0,31856,443,10424,,
1,0.000001,70,6,52,32,0,65535,443,43111,,
1,-0.000001,1456,6,1438,32,1386,30408,24191,443,,
1,0.000001,70,6,52,32,0,30408,16202,443,,
1,0.000002,1518,6,1500,32,1448,7240,80,37473,,
1,0.000001,74,6,56,32,0,5792,80,29168,,
1,0,167,6,149,32,97,7240,80,37473,,
1,0.000001,70,6,52,32,0,65535,443,54546,,
1,0,70,6,52,32,0,31856,443,10234,,
1,0.000002,70,6,52,32,0,5792,4104,80,,
1,0.000003,70,6,52,32,0,31856,443,28116,,
1,0.000002,1298,6,1280,32,1228,5792,35069,80,,
1,0.000001,70,6,52,32,0,65535,59726,443,,
1,0,70,6,52,32,0,24616,49577,443,,
1,0.000001,1518,6,1500,32,1448,7240,80,45021,,
1,0.000001,70,6,52,32,0,65535,443,48109,,
1,0,167,6,149,32,97,7240,80,45021,,
1,0.000002,70,6,52,32,0,7240,80,59071,,
1,0,70,6,52,32,0,23168,443,36254,,
1,0,70,6,52,32,0,23168,443,29844,,
1,0.000003,70,6,52,32,0,7240,80,56420,,
1,0.000003,1284,6,1266,32,1214,23168,443,2114,,
1,0.000001,70,6,52,32,0,31856,443,44993,,
1,0.000002,831,6,813,32,761,31856,443,51071,,
1,0.000001,70,6,52,32,0,28960,443,26794,,
1,0,70,6,52,32,0,30408,443,51926,,
1,0.000002,70,6,52,32,0,7240,80,62885,,
1,-0.000001,1456,6,1438,32,1386,30408,9301,443,,
1,0.000002,70,6,52,32,0,24616,23345,443,,
1,0,70,6,52,32,0,24616,23744,443,,
1,0.000001,70,6,52,32,0,7240,80,55796,,
1,0,70,6,52,32,0,65535,443,13192,,
1,0,70,6,52,32,0,65535,443,55657,,
1,0,70,6,52,32,0,7240,80,35069,,
1,0.000002,1298,6,1280,32,1228,5792,46267,80,,
1,0.000002,1475,6,1457,32,1405,27512,53137,443,,
1,0.000001,74,6,56,32,0,5792,65322,80,,
1,-0.000001,1095,6,1077,32,1025,65535,443,16492,,
1,0.000001,70,6,52,32,0,23168,443,30210,,
1,0.000002,70,6,52,32,0,7240,80,35838,,
1,0,70,6,52,32,0,7240,80,42273,,
1,0,1475,6,1457,32,1405,27512,4898,443,,
1,0.000001,70,6,52,32,0,65535,14821,443,,
1,0,74,6,56,32,0,5792,15146,80,,
1,0,70,6,52,32,0,31856,49352,443,,
1,0.000003,70,6,52,32,0,24616,31452,443,,
1,0.000001,70,6,52,32,0,31856,10424,443,,
1,-0.000001,1518,6,1500,32,1448,7240,80,1351,,
1,0.000002,167,6,149,32,97,7240,80,1351,,
1,0,70,6,52,32,0,65535,443,3026,,
1,0.000001,70,6,52,32,0,23168,443,55640,,
1,0.000001,70,6,52,32,0,7240,80,41594,,
1,0,70,6,52,32,0,23168,443,31605,,
1,0.000002,70,6,52,32,0,65535,443,47680,,
1,0.000001,70,6,52,32,0,8688,45021,80,,
1,0,70,6,52,32,0,24616,63396,443,,
1,0,70,6,52,32,0,30408,443,51781,,
1,0.000001,70,6,52,32,0,8688,19631,80,,
1,0.000001,70,6,52,32,0,8688,37473,80,,
1,0.000003,70,6,52,32,0,8688,33207,80,,
1,0.000001,70,6,52,32,0,8688,11848,80,,
1,0.000001,831,6,813,32,761,31856,443,45487,,
1,0.000001,70,6,52,32,0,30408,4063,443,,
1,0,70,6,52,32,0,7240,80,46267,,
1,0,70,6,52,32,0,65535,443,42427,,
1,0.000002,70,6,52,32,0,31856,49983,443,,
1,0,74,6,56,32,0,5792,1492,80,,
1,0.000003,70,6,52,32,0,5792,29168,80,,
