# started on Sun Dec  3 14:15:19 2023

     0.012491554,0,,minor-faults,23766339,100.00,,
     0.012491554,18,,sched:sched_waking,23759877,100.00,,
     0.012491554,18,,sched:sched_wakeup,23752905,100.00,,
     0.012491554,52,,sched:sched_switch,23747479,100.00,,
     0.012491554,16,,sched:sched_migrate_task,23742234,100.00,,
     0.012491554,604412,,sched:sched_stat_runtime,23737100,100.00,,
     0.012491554,27,,msr:write_msr,23731752,100.00,,
     0.012491554,22,,msr:read_msr,23726581,100.00,,
     0.012491554,52,,kmem:kmalloc_node,23721515,100.00,,
     0.012491554,0,,kmem:kmem_cache_alloc_node,23716223,100.00,,
     0.012491554,104,,kmem:kfree,23710118,100.00,,
     0.012491554,188,,kmem:kmem_cache_free,23705780,100.00,,
     0.012491554,0,,kmem:kmalloc,23701704,100.00,,
     0.012491554,1,,kmem:kmem_cache_alloc,23696964,100.00,,
     0.012491554,52,,kmem:kmalloc_node,23691865,100.00,,
     0.012491554,0,,kmem:kmem_cache_alloc_node,23688387,100.00,,
     0.012491554,104,,kmem:kfree,23683841,100.00,,
     0.012491554,188,,kmem:kmem_cache_free,23681329,100.00,,
     0.012491554,0,,kmem:mm_page_free,23678750,100.00,,
     0.012491554,0,,kmem:mm_page_free_batched,23676368,100.00,,
     0.012491554,0,,kmem:mm_page_alloc,23671261,100.00,,
     0.012491554,0,,kmem:mm_page_alloc_zone_locked,23665113,100.00,,
     0.012491554,1,,kmem:kmem_cache_alloc,23665351,100.00,,
     0.012491554,52,,kmem:kmalloc_node,23665573,100.00,,
     0.012491554,0,,kmem:kmem_cache_alloc_node,23665822,100.00,,
     0.012491554,104,,kmem:kfree,23665977,100.00,,
     0.012491554,188,,kmem:kmem_cache_free,23666159,100.00,,
     0.013924786,63875718,,tsc,25590449,100.00,,
     0.013924786,50,,cs,25597573,100.00,,
     0.013924786,0,,major-faults,25603710,100.00,,
     0.013924786,0,,minor-faults,25609774,100.00,,
     0.013924786,17,,sched:sched_waking,25615885,100.00,,
     0.013924786,17,,sched:sched_wakeup,25622432,100.00,,
     0.013924786,50,,sched:sched_switch,25629050,100.00,,
     0.013924786,16,,sched:sched_migrate_task,25634438,100.00,,
     0.013924786,295219,,sched:sched_stat_runtime,25640535,100.00,,
     0.013924786,14,,msr:write_msr,25644960,100.00,,
     0.013924786,0,,msr:read_msr,25649120,100.00,,
     0.013924786,52,,kmem:kmalloc_node,25653249,100.00,,
     0.013924786,0,,kmem:kmem_cache_alloc_node,25657465,100.00,,
     0.013924786,69,,kmem:kfree,25661604,100.00,,
     0.013924786,3,,kmem:kmem_cache_free,25668745,100.00,,
     0.013924786,0,,kmem:kmalloc,25673265,100.00,,
     0.013924786,4,,kmem:kmem_cache_alloc,25679472,100.00,,
     0.013924786,52,,kmem:kmalloc_node,25685293,100.00,,
     0.013924786,0,,kmem:kmem_cache_alloc_node,25687633,100.00,,
     0.013924786,69,,kmem:kfree,25694453,100.00,,
     0.013924786,3,,kmem:kmem_cache_free,25700033,100.00,,
     0.013924786,0,,kmem:mm_page_free,25700634,100.00,,
     0.013924786,0,,kmem:mm_page_free_batched,25701147,100.00,,
     0.013924786,1,,kmem:mm_page_alloc,25701673,100.00,,
     0.013924786,0,,kmem:mm_page_alloc_zone_locked,25702178,100.00,,
     0.013924786,4,,kmem:kmem_cache_alloc,25703403,100.00,,
     0.013924786,52,,kmem:kmalloc_node,25704260,100.00,,
     0.013924786,0,,kmem:kmem_cache_alloc_node,25703877,100.00,,
     0.013924786,69,,kmem:kfree,25703609,100.00,,
     0.013924786,3,,kmem:kmem_cache_free,25703364,100.00,,
     0.015571881,65537030,,tsc,26256877,100.00,,
     0.015571881,50,,cs,26256558,100.00,,
     0.015571881,0,,major-faults,26256492,100.00,,
     0.015571881,0,,minor-faults,26256381,100.00,,
     0.015571881,17,,sched:sched_waking,26256281,100.00,,
     0.015571881,17,,sched:sched_wakeup,26256831,100.00,,
     0.015571881,50,,sched:sched_switch,26255885,100.00,,
     0.015571881,16,,sched:sched_migrate_task,26256022,100.00,,
     0.015571881,563738,,sched:sched_stat_runtime,26254318,100.00,,
     0.015571881,14,,msr:write_msr,26254773,100.00,,
     0.015571881,0,,msr:read_msr,26253709,100.00,,
     0.015571881,52,,kmem:kmalloc_node,26252699,100.00,,
     0.015571881,0,,kmem:kmem_cache_alloc_node,26251680,100.00,,
     0.015571881,69,,kmem:kfree,26250656,100.00,,
     0.015571881,1,,kmem:kmem_cache_free,26246611,100.00,,
     0.015571881,0,,kmem:kmalloc,26245207,100.00,,
     0.015571881,1,,kmem:kmem_cache_alloc,26242493,100.00,,
     0.015571881,52,,kmem:kmalloc_node,26241604,100.00,,
     0.015571881,0,,kmem:kmem_cache_alloc_node,26244492,100.00,,
     0.015571881,69,,kmem:kfree,26240154,100.00,,
     0.015571881,1,,kmem:kmem_cache_free,26237209,100.00,,
     0.015571881,0,,kmem:mm_page_free,26241699,100.00,,
     0.015571881,0,,kmem:mm_page_free_batched,26243102,100.00,,
     0.015571881,0,,kmem:mm_page_alloc,26242148,100.00,,
     0.015571881,0,,kmem:mm_page_alloc_zone_locked,26241186,100.00,,
     0.015571881,1,,kmem:kmem_cache_alloc,26239515,100.00,,
     0.015571881,52,,kmem:kmalloc_node,26238167,100.00,,
     0.015571881,0,,kmem:kmem_cache_alloc_node,26238055,100.00,,
     0.015571881,69,,kmem:kfree,26237980,100.00,,
     0.015571881,1,,kmem:kmem_cache_free,26237819,100.00,,
     0.017202214,68726304,,tsc,27533746,100.00,,
     0.017202214,50,,cs,27540202,100.00,,
     0.017202214,0,,major-faults,27544909,100.00,,
     0.017202214,0,,minor-faults,27549527,100.00,,
     0.017202214,17,,sched:sched_waking,27554531,100.00,,
     0.017202214,17,,sched:sched_wakeup,27558094,100.00,,
     0.017202214,50,,sched:sched_switch,27562185,100.00,,
     0.017202214,16,,sched:sched_migrate_task,27566420,100.00,,
     0.017202214,548419,,sched:sched_stat_runtime,27571537,100.00,,
     0.017202214,26,,msr:write_msr,27576261,100.00,,
     0.017202214,22,,msr:read_msr,27582699,100.00,,
     0.017202214,53,,kmem:kmalloc_node,27588997,100.00,,
     0.017202214,0,,kmem:kmem_cache_alloc_node,27595173,100.00,,
     0.017202214,71,,kmem:kfree,27602513,100.00,,
     0.017202214,4,,kmem:kmem_cache_free,27608148,100.00,,
     0.017202214,0,,kmem:kmalloc,27615678,100.00,,
     0.017202214,3,,kmem:kmem_cache_alloc,27621705,100.00,,
     0.017202214,53,,kmem:kmalloc_node,27622433,100.00,,
     0.017202214,0,,kmem:kmem_cache_alloc_node,27622344,100.00,,
     0.017202214,71,,kmem:kfree,27624765,100.00,,
     0.017202214,4,,kmem:kmem_cache_free,27623636,100.00,,
     0.017202214,0,,kmem:mm_page_free,27619676,100.00,,
     0.017202214,0,,kmem:mm_page_free_batched,27618759,100.00,,
     0.017202214,1,,kmem:mm_page_alloc,27621377,100.00,,
     0.017202214,0,,kmem:mm_page_alloc_zone_locked,27624583,100.00,,
     0.017202214,3,,kmem:kmem_cache_alloc,27624293,100.00,,
     0.017202214,53,,kmem:kmalloc_node,27624003,100.00,,
     0.017202214,0,,kmem:kmem_cache_alloc_node,27623746,100.00,,
     0.017202214,71,,kmem:kfree,27623447,100.00,,
     0.017202214,4,,kmem:kmem_cache_free,27623086,100.00,,
     0.019074242,77066466,,tsc,30876635,100.00,,
     0.019074242,50,,cs,30871178,100.00,,
     0.019074242,0,,major-faults,30865505,100.00,,
     0.019074242,0,,minor-faults,30859854,100.00,,
     0.019074242,17,,sched:sched_waking,30853647,100.00,,
     0.019074242,17,,sched:sched_wakeup,30847898,100.00,,
     0.019074242,50,,sched:sched_switch,30843032,100.00,,
     0.019074242,16,,sched:sched_migrate_task,30838305,100.00,,
     0.019074242,790375,,sched:sched_stat_runtime,30833606,100.00,,
     0.019074242,19,,msr:write_msr,30829000,100.00,,
     0.019074242,0,,msr:read_msr,30827181,100.00,,
     0.019074242,52,,kmem:kmalloc_node,30822637,100.00,,
     0.019074242,0,,kmem:kmem_cache_alloc_node,30818110,100.00,,
     0.019074242,69,,kmem:kfree,30812392,100.00,,
     0.019074242,2,,kmem:kmem_cache_free,30808962,100.00,,
     0.019074242,0,,kmem:kmalloc,30803033,100.00,,
     0.019074242,2,,kmem:kmem_cache_alloc,30798445,100.00,,
     0.019074242,52,,kmem:kmalloc_node,30794945,100.00,,
     0.019074242,0,,kmem:kmem_cache_alloc_node,30791836,100.00,,
     0.019074242,69,,kmem:kfree,30791470,100.00,,
     0.019074242,2,,kmem:kmem_cache_free,30792771,100.00,,
     0.019074242,0,,kmem:mm_page_free,30795520,100.00,,
     0.019074242,0,,kmem:mm_page_free_batched,30794535,100.00,,
     0.019074242,0,,kmem:mm_page_alloc,30792538,100.00,,
     0.019074242,0,,kmem:mm_page_alloc_zone_locked,30789907,100.00,,
     0.019074242,2,,kmem:kmem_cache_alloc,30790726,100.00,,
     0.019074242,52,,kmem:kmalloc_node,30791738,100.00,,
     0.019074242,0,,kmem:kmem_cache_alloc_node,30793014,100.00,,
     0.019074242,69,,kmem:kfree,30792901,100.00,,
     0.019074242,2,,kmem:kmem_cache_free,30792852,100.00,,
