0,1,2,3,4,5,6,7
0,3967294,4237144,725106,45653,3285938,1885478,45167
0,3985059,4255025,727068,44700,3299763,1892225,44529
0,3964840,4235197,723767,44684,3284914,1884029,44457
0,3994044,4265283,729475,45543,3308922,1897524,45062
0,3993797,4264710,728581,44906,3307614,1896757,44613
0,3899977,4164307,711820,44170,3230178,1852564,43766
0,4006101,4278377,731131,44941,3318557,1902720,44855
0,3980963,4250680,726404,44814,3297489,1890508,44536
0,3985713,4255604,727053,44692,3300569,1892719,44520
0,3953083,4221583,723034,46255,3274678,1878906,45428
0,3994050,4265088,728797,44779,3308807,1897111,44599
0,3982307,4252522,726702,44862,3299520,1891257,44564
0,3986982,4256750,727802,45121,3302796,1893819,44706
0,3958543,4226687,722373,44490,3278925,1880004,44347
0,3995334,4266488,728884,44901,3309176,1897528,44673
0,3983187,4252529,727002,45361,3298879,1892045,44800
0,3963416,4231992,723099,44504,3283278,1882742,44336
0,3977198,4246476,726294,45282,3293504,1889237,45064
0,3982736,4252301,726989,44815,3299379,1891709,44608
0,3998285,4269406,729724,45012,3311133,1898876,44785
0,3958135,4226811,722337,44677,3278686,1880037,44369
0,3972748,4242366,725539,45563,3290391,1887130,44861
0,3988620,4259185,727823,44687,3303588,1894393,44581
0,3950876,4218842,721113,44299,3273145,1876601,44265
0,3981704,4252183,726562,44776,3297946,1890926,44517
0,3983780,4253694,726774,44720,3299422,1891805,44542
0,3966420,4235179,724526,45297,3284013,1884314,44942
0,3962840,4232430,723910,45319,3283183,1882894,44784
0,3979554,4249063,726108,44781,3295778,1889752,44522
0,3974024,4244250,725246,44692,3291932,1887407,44537
0,3984614,4253376,727086,44906,3299546,1892138,44626
0,3965308,4233767,723515,44659,3284268,1883021,44512
0,3974799,4245590,725195,44760,3292357,1887699,44426
0,3974478,4243995,726406,45781,3292027,1888456,45146
0,3965950,4234713,723670,44583,3285367,1883553,44420
0,3981060,4251650,727233,45410,3297600,1892100,45121
0,3984266,4254715,727357,44871,3301501,1892500,44676
0,3982878,4252942,726785,44852,3298996,1891806,44579
0,3971874,4241636,724755,44723,3289486,1886924,44435
0,3979162,4249800,726839,45517,3296415,1890748,44894
0,3980203,4251508,726548,44738,3297496,1890664,44508
0,3979764,4249838,727026,45237,3297402,1890767,44964
0,3994956,4266247,728938,44821,3309172,1896859,44649
0,3993742,4265011,729443,45393,3308626,1897451,45051
0,3983045,4253064,726622,44640,3298513,1891412,44504
0,3968957,4238339,724911,45350,3287772,1885592,44855
0,3982989,4253195,726875,44750,3299510,1891819,44499
0,3992329,4264730,728614,44918,3307571,1896688,44674
0,3950787,4218203,720867,44652,3272617,1876372,44217
0,3976618,4246089,725665,44612,3294499,1888902,44441
0,3961902,4230559,722798,44604,3281018,1881527,44295
0,3971640,4241715,724988,45115,3289467,1886587,44629
0,3959288,4228082,723446,45274,3279563,1881672,44990
0,3998561,4269338,729327,44770,3311814,1898857,44636
0,4000560,4270797,730121,45264,3312862,1899507,44863
0,3999182,4270697,729968,45018,3312935,1899664,44806
0,3978852,4248840,725987,44969,3295451,1889708,44524
0,3994913,4265875,729224,45377,3307682,1897310,44952
0,3975155,4245188,725494,44866,3292094,1888235,44503
0,3959765,4228598,722536,44475,3280232,1881111,44315
0,4000601,4272079,730202,44983,3313828,1900094,44782
0,3963493,4232455,724057,45232,3282527,1882882,44958
0,3986656,4257634,727356,44692,3302042,1893403,44514
0,3956191,4224786,722526,45219,3277055,1879367,44725
0,3989577,4260735,728217,44949,3304923,1895104,44694
0,3988764,4258787,727796,44904,3303426,1894313,44660
0,3890636,4154337,711194,44645,3222831,1849330,44317
0,3999162,4270351,728714,44068,3313321,1897827,43984
0,3970577,4240089,724263,44566,3288952,1885613,44327
0,3990617,4262021,728325,45264,3305850,1895634,44821
0,3979305,4248929,726179,44690,3295973,1889929,44539
0,3987032,4257638,727536,44747,3303518,1893581,44582
0,3978057,4247850,726016,44787,3294865,1889633,44505
0,3977840,4247878,725952,44690,3295410,1889261,44543
0,3820244,4078732,697207,43062,3162701,1814277,42831
0,3929647,4196454,717583,44620,3254738,1866798,44250
0,3927329,4193998,716776,44154,3253813,1865371,43951
0,3909310,4174985,713375,43917,3238762,1857296,43718
0,3948063,4216946,720449,44522,3269912,1875272,44171
0,3926763,4192740,717358,44895,3252024,1865937,44589
0,3935914,4202489,717999,44174,3259373,1869017,43996
0,3905418,4171306,713357,44606,3235408,1855522,44101
0,3953690,4220083,721378,44505,3274125,1877262,44272
0,3935313,4203136,718079,44177,3259670,1869273,44006
0,3765964,4023121,687595,42476,3120077,1789345,42232
0,3936145,4203862,718371,44262,3261507,1869723,44041
0,3945777,4213250,719899,44279,3268619,1873690,44078
0,3944114,4211571,719921,44749,3266552,1873647,44381
0,3892616,4156191,710314,43709,3223481,1848780,43573
0,3931665,4198585,717658,44390,3257165,1867419,44037
0,3933921,4200914,717673,44229,3258350,1868609,43995
0,3944825,4212667,719848,44329,3267261,1873406,44131
0,3911584,4176034,713511,44073,3239084,1857864,43767
0,3977072,4246507,725938,45192,3293726,1889282,44716
0,3939887,4206517,718783,44312,3262566,1870875,44078
0,3897931,4161464,711464,43929,3228155,1851358,43741
0,3936932,4204333,718279,44251,3261112,1869846,44003
0,3951102,4218854,720872,44314,3272073,1876045,44164
0,3927756,4195442,717710,45003,3254565,1867088,44551
0,3905307,4170648,713167,44533,3234170,1855587,44065
0,3928233,4194986,716827,44170,3253058,1865606,43915
0,3931559,4198587,717582,44308,3257114,1867654,44030
0,3945700,4213355,720071,44622,3267752,1873862,44198
0,3955491,4222923,721555,44620,3276236,1878867,44298
0,3982273,4251677,726537,44909,3297957,1890855,44573
0,3984300,4254225,727340,45242,3300407,1892621,44820
0,3966166,4235928,723952,44604,3285407,1883998,44419
0,3975488,4244700,726348,45515,3293059,1889007,45095
0,3982312,4251487,726441,44709,3298344,1891411,44483
0,3973502,4242928,725098,44709,3291471,1887477,44439
0,3958897,4227056,722343,44939,3278840,1880270,44351
0,3984131,4253766,727360,45355,3300492,1892450,44833
0,3978143,4247579,726062,45030,3294849,1889286,44580
0,3965140,4235170,723784,44641,3285565,1883550,44462
0,3987715,4257729,727633,44808,3303311,1893923,44614
0,3999357,4269721,729503,44847,3311480,1898825,44684
0,3961326,4230102,723500,45271,3280460,1882256,44889
0,3971004,4240538,725098,45251,3289269,1886568,44794
0,3982632,4253072,726894,44853,3298822,1891730,44594
0,3980261,4250242,726394,44734,3296380,1890640,44570
0,3976803,4246308,725518,44759,3293237,1888804,44482
0,3978954,4247403,725916,44712,3295153,1888928,44486
0,3988693,4258939,727568,44803,3302954,1894097,44546
0,3973974,4243090,725178,45044,3290802,1887602,44664
0,3920992,4187106,716584,45021,3247638,1863581,44631
0,3992941,4264417,728801,45143,3307608,1896782,44714
0,3996407,4267831,729275,44656,3311008,1898204,44581
0,3972513,4242466,725013,44759,3291055,1886773,44401
0,3971826,4241646,724992,44768,3290334,1886778,44536
0,3990409,4261372,728135,44907,3305948,1895191,44661
0,3951373,4220143,721593,44856,3273359,1877127,44473
0,3971575,4240239,724624,44663,3289332,1886320,44467
0,3978306,4248918,726855,45173,3296335,1890249,44930
0,3963142,4232927,725040,45875,3283313,1884186,45510
0,3977669,4246879,725862,44727,3294257,1888942,44558
0,3952275,4219777,720822,44283,3272131,1876567,44227
0,3976704,4247496,726007,45296,3294250,1888877,44779
0,3970567,4240861,724505,44612,3288904,1885833,44453
0,3896474,4161128,711094,43829,3227322,1850847,43633
0,3964152,4232884,723224,44563,3282968,1882687,44296
0,3976748,4246242,725552,44696,3294153,1888834,44457
0,3974847,4245551,726085,45176,3293025,1888861,44829
0,3969517,4239119,725652,46169,3287742,1886869,45464
0,3998291,4269401,729481,44955,3311446,1899109,44752
0,3978701,4248792,726278,44981,3295887,1889969,44567
0,3976767,4246798,725744,44884,3293669,1889075,44498
0,3966576,4235796,723769,44582,3285725,1883896,44386
0,3978502,4248666,726064,45094,3294809,1889964,44512
0,3978259,4247480,726129,45142,3295241,1889701,44712
0,3957071,4225151,721888,44408,3277129,1879290,44237
0,3979520,4249648,726112,44750,3295307,1889709,44519
0,3968734,4238453,725287,45569,3287673,1885696,45123
0,3985459,4256579,727280,45055,3301798,1893304,44590
0,3967855,4237276,724034,44704,3287129,1884547,44471
0,4001564,4272655,730643,45474,3314850,1900662,45097
0,3983368,4253919,726914,44814,3299288,1892066,44564
0,3962707,4231477,723212,44748,3282978,1882466,44411
0,3993235,4263442,728471,44891,3306578,1896264,44637
0,3990358,4260948,728194,44856,3304527,1895376,44642
0,3964443,4233835,723258,44483,3283690,1882996,44304
0,3972501,4242060,725309,45310,3290012,1887079,44779
0,3990567,4261210,727932,44939,3304554,1895558,44632
0,3983182,4252607,726851,44890,3298950,1891595,44565
0,3973687,4243142,725321,44642,3291156,1887283,44524
0,3976139,4244362,725477,44676,3292488,1887736,44502
0,3987175,4256884,727220,44923,3301258,1893527,44581
0,3984146,4253091,726996,45189,3298752,1892227,44716
0,3966857,4236192,723767,44637,3286672,1884067,44373
0,3981709,4251458,727511,45655,3297557,1892239,45167
0,3986881,4257644,727721,44886,3302257,1893758,44681
0,3968201,4236599,724213,44886,3286987,1884481,44464
0,3955779,4224157,721817,44646,3277663,1879247,44321
0,3980329,4250700,726863,45370,3296867,1890757,44888
0,3984313,4254000,726804,44827,3300097,1892296,44545
0,3970912,4239724,724745,44676,3288839,1885947,44472
0,3987604,4258792,727537,44750,3303223,1893854,44534
0,3991271,4261284,728267,44875,3305757,1895943,44653
0,3982498,4252210,727353,45375,3297934,1892327,45160
0,3970423,4239273,724873,45225,3287531,1885897,44776
0,3986437,4256564,727342,44902,3301285,1893409,44632
0,3984527,4255275,727274,44703,3301277,1892460,44606
0,3981215,4249718,726453,44795,3297029,1890314,44571
0,3974401,4243421,725310,44778,3291755,1887854,44825
0,3977004,4247787,725562,44575,3295137,1889080,44418
0,3984231,4253935,727424,45476,3299273,1892333,44842
0,3966893,4235986,723691,44423,3285643,1884014,44362
0,3955563,4224347,722967,45273,3276836,1879930,44972
0,3985200,4256581,727417,44789,3301797,1892933,44563
0,3994622,4264772,728798,44942,3307743,1896591,44703
0,3992714,4264278,728740,44992,3307980,1896553,44758
0,3978475,4248643,726288,45141,3294288,1889799,44740
0,3978248,4247280,725703,44754,3294137,1889209,44442
0,3960423,4229607,722999,44597,3281380,1881125,44400
0,4002049,4273595,730378,44891,3315949,1900678,44723
0,3970625,4240527,725466,45398,3289411,1887047,45048
0,3984616,4255248,727115,44775,3300044,1892590,44561
0,3971154,4240852,725112,45281,3289712,1886459,44808
0,3977337,4247269,725616,44765,3294511,1889017,44422
0,3974587,4244673,725367,44789,3291698,1887912,44509
0,3910117,4175985,713628,43893,3239013,1857372,43699
0,3974971,4245273,725424,44664,3293679,1888337,44487
0,3978053,4249433,725906,44650,3295636,1889732,44474
0,3982211,4251755,726812,45094,3297745,1891084,44710
0,3942344,4210294,720232,45022,3265542,1873827,44778
0,3984809,4255316,727168,44782,3301317,1892302,44588
0,3978605,4248076,725844,44634,3295230,1889350,44429
0,3988205,4259243,727768,45042,3303374,1894385,44635
0,3959728,4229059,722616,44508,3280464,1880817,44306
0,3978237,4248095,726379,45216,3294424,1890021,44818
0,3984427,4254790,727165,44724,3300859,1892602,44618
0,3972256,4241968,725004,44795,3291052,1886927,44530
0,3973039,4243384,724867,44505,3290733,1886776,44362
0,3988094,4258430,728590,45721,3302702,1894920,45235
0,3993039,4263645,728447,44825,3307330,1896105,44632
0,3965013,4233074,724158,45597,3283126,1883509,44816
0,3973031,4240924,724740,44662,3288917,1886642,44419
0,3981524,4251474,726590,44702,3297450,1891074,44499
0,3967046,4236262,723905,44777,3285657,1884293,44418
0,3988542,4259396,727847,44895,3303779,1894500,44627
0,3980596,4250219,726079,44751,3297087,1890121,44423
0,3983141,4252168,727092,45213,3298903,1891735,44818
0,3967966,4237352,723892,44608,3286563,1884765,44376
0,3983301,4254100,727107,45053,3300315,1892524,44608
0,3968032,4236402,723985,44611,3285746,1884620,44320
0,3981117,4250877,726365,44785,3297485,1890935,44531
0,3966161,4235708,723693,44772,3285295,1883874,44405
0,3967085,4236653,724549,45062,3285817,1884567,44696
0,3980728,4250279,726234,44648,3297502,1890632,44472
0,3972662,4242143,725017,44799,3290162,1887018,44492
0,3959285,4227513,723285,45209,3279436,1881548,44851
0,3974752,4245176,725311,44635,3293083,1887800,44495
0,3977879,4248082,725894,44757,3295574,1889375,44481
0,3921967,4189453,716321,44968,3249472,1864050,44293
0,3753946,4009801,685116,42182,3109392,1783047,42061
0,3801489,4059173,693769,43034,3147833,1805511,42663
0,2861453,3056538,522822,32702,2369632,1359846,32420
0,3967880,4236418,724010,44656,3286401,1884394,44384
0,3975008,4244850,725130,44607,3292364,1887777,44417
0,3950284,4218262,720964,44728,3271509,1876404,44410
0,3750011,4004778,684483,42323,3105687,1781511,42072
0,3974520,4244547,725434,44803,3291834,1887971,44523
0,3984979,4254719,726881,44754,3299611,1892159,44516
0,3968446,4237701,724285,44830,3287491,1884694,44465
0,3797443,4054689,692841,42812,3144350,1803218,42584
0,3970301,4239950,724829,45081,3288663,1886182,44634
0,3972246,4242479,724683,44594,3290341,1886396,44381
0,3795157,4052419,692693,42797,3143169,1802664,42610
0,3986402,4256020,728195,45420,3300947,1894034,45132
0,3981684,4252089,726711,44704,3298374,1890893,44570
0,3982068,4251529,726443,44748,3298517,1891086,44533
0,3749109,4003748,684735,42835,3104954,1781279,42370
0,3976450,4246756,725732,44934,3293491,1888398,44536
0,3962780,4232412,723305,44641,3283105,1882452,44408
0,3817359,4076088,696679,43289,3161613,1813246,42797
0,3979206,4249330,726140,44741,3296740,1890087,44530
0,3999405,4270891,729626,44843,3311439,1899443,44668
0,3952124,4220250,722639,45969,3273707,1878440,45298
0,3816454,4075830,696581,42963,3162021,1813058,42806
0,3978012,4248717,726033,44803,3295181,1890020,44584
0,3967573,4236893,723840,44573,3286458,1884509,44344
0,2786184,2975802,509436,32150,2308488,1324622,31777
0,173395,185385,33712,3494,143903,84761,3400
0,172808,184750,34150,3941,143578,84800,3812
0,167360,179121,33255,3950,139015,82694,3858
0,623808,666275,115693,8375,516705,298446,8300
0,4016575,4290009,733189,45214,3326722,1908051,44980
0,3996669,4267355,729064,44936,3310309,1897874,44686
0,3972342,4241253,724869,44617,3290984,1886567,44448
0,3969700,4239294,725948,46089,3288935,1886896,45487
0,3812989,4071680,695894,42843,3157915,1811313,42801
0,3969743,4238629,724483,44637,3288180,1885519,44391
0,3968872,4238203,724431,44926,3286886,1884956,44454
0,964253,1030512,177554,12135,798978,460027,11948
0,175939,188149,34122,3464,146005,85975,3394
0,174001,186080,34892,4334,144527,85733,4163
0,175798,188029,34053,3455,145969,85868,3345
0,181512,194144,35168,3591,150637,88700,3472
0,3842152,4102277,701243,43369,3182140,1824881,43069
0,3974690,4244793,725281,44761,3291753,1887749,44476
0,3977851,4247224,725729,44632,3292957,1888919,44436
0,3966919,4236383,724332,45375,3285961,1884537,44743
0,3829188,4088871,698772,43159,3172060,1818764,42965
0,3970766,4239300,724577,44730,3288403,1885500,44484
0,3988607,4259258,727757,44798,3303954,1894348,44561
0,3955559,4223957,721733,44499,3276425,1878581,44247
0,3929045,4194819,716996,44440,3253286,1865857,44044
0,3980443,4250790,726728,45239,3297441,1891330,44783
0,3983673,4254021,726781,44695,3300037,1892112,44481
0,3802699,4060717,695168,43670,3149746,1807294,43361
0,3972847,4242197,725030,44634,3289666,1886642,44441
0,3972539,4241179,724674,44752,3289282,1886515,44388
0,3985804,4255790,727185,44719,3300158,1892778,44509
