state,1,2,3,4,5,6,7
0,1101942,1171146,659162,305453,997318,1113438,283873
0,987827,1081737,690446,375869,840149,971632,348581
0,1058679,1141900,636569,275917,972063,1106615,256673
0,1062078,1156416,679397,284207,993283,1138257,261929
0,1034528,1108752,739906,353953,871736,1012889,336111
0,1033725,1149996,684776,263672,991979,1127449,253735
0,1056637,1142355,720310,414922,876025,1008025,379560
0,1006895,1110272,612407,262633,952606,1075165,233905
0,1101948,1168274,709359,372047,879143,1032241,340423
0,1045599,1137771,717748,399619,858714,987890,368465
0,1048135,1122735,608946,294478,970533,1113690,261982
0,1002883,1077148,679418,353725,830406,958264,339870
0,1049249,1136239,611923,267706,947412,1071313,238643
0,1016916,1099899,694933,351411,845206,1002728,337547
0,1015763,1109590,632831,304661,980445,1110739,254211
0,1038555,1114744,650475,259170,948031,1062547,231777
0,964832,1060064,676247,377310,786902,902093,347681
0,1040897,1148819,692861,272147,1012493,1142891,250436
0,1030621,1150667,739681,372839,876888,1006591,359432
0,1037484,1130887,637210,285589,965060,1093631,264207
0,1048441,1144785,620446,292934,982226,1132909,259443
0,965204,1058224,701338,324423,801315,929118,312626
0,1018232,1094263,616348,290832,956686,1065148,254058
0,1063728,1142299,700820,431104,861928,998768,386816
0,1032985,1138994,622296,284729,973826,1110860,257271
0,1057264,1153988,741201,382816,880228,1029637,368579
0,1028078,1094444,696229,356862,842285,965720,334125
0,1011587,1118834,614300,271190,947367,1058075,246718
0,1076189,1157194,741493,372128,879808,999140,350713
0,1024582,1104366,607486,290603,943454,1059485,259887
0,1049177,1136121,710812,405338,906468,1051170,382264
0,1033806,1132401,596726,251914,949814,1087658,228289
0,1065550,1141870,650615,299736,992961,1112446,265611
0,1049257,1145461,725850,393295,870392,1040002,359254
0,1064847,1173697,665586,284739,1006238,1148074,260379
0,1163529,1257004,817184,426674,994139,1134899,394238
0,777483,835551,508885,213337,740477,856480,196107
0,998484,1100081,739262,345720,831978,979605,326437
0,1007829,1129908,645595,275051,962529,1088958,244538
0,1117418,1201865,798199,429003,974368,1111416,399561
0,1186504,1264476,692062,283369,1068817,1212054,265588
0,1038174,1131043,615780,283634,963352,1088900,260838
0,1121751,1215549,653011,309419,1018448,1163135,284043
0,1170325,1250972,803594,399896,967523,1105223,374814
0,1034526,1101092,592918,267425,965854,1063245,243043
0,1105093,1196825,768692,368832,902319,1048757,343080
0,1145066,1237504,753499,319314,1038514,1178493,295721
0,1053763,1166642,713994,378419,885128,1010099,358456
0,1058917,1160820,659061,276539,1012942,1136569,251714
0,1166202,1254533,672157,339166,1029275,1129837,301960
0,1155714,1272971,741163,277626,1070257,1197567,249271
0,1092734,1185592,734478,381982,928940,1070831,361467
0,1116519,1203889,684061,283826,1022448,1150698,250026
0,1195650,1282328,834386,408466,1009211,1151080,373233
0,1054033,1146450,730197,350826,874861,1016300,333419
0,1013273,1095527,718937,371900,844374,973027,352406
0,1105168,1209941,661354,299893,1023765,1132315,272230
0,1321023,1421531,836276,447214,1095043,1207559,406785
0,1282535,1387011,746407,350665,1203289,1313648,311801
0,1007190,1080077,692877,359917,767814,899905,346842
0,996584,1109409,626208,271058,946034,1086465,235682
0,1382724,1463576,909269,465045,1152566,1284695,433460
0,1022873,1093157,704836,399540,842374,979158,371289
0,1010007,1117046,641766,306142,987695,1132109,270049
0,996225,1077216,609024,280698,927946,1058681,252978
0,1031377,1107625,604374,271581,953967,1076825,259976
0,991525,1083704,667118,359536,826715,986023,330658
0,1034444,1136838,647809,287950,984173,1091011,250505
0,1039061,1111254,634850,293985,961738,1087664,246350
0,1008191,1100910,708952,356537,861011,1014839,334570
0,1114562,1234599,798723,413306,959770,1099493,375242
0,1021716,1104233,714080,381078,879030,1035639,354831
0,1006553,1111244,633962,242494,935054,1055600,224474
0,1063627,1140006,650753,271883,994179,1103649,243987
0,1022279,1105134,714058,387985,864479,1013423,362807
0,1049161,1153339,714913,392930,874611,1021993,363754
0,1048119,1157212,626783,270276,997223,1122266,248694
0,1061184,1142925,625626,306986,994308,1118006,280804
0,1018575,1125997,727677,351076,853183,986613,330126
0,1061342,1156401,738971,371695,896960,1036005,355005
0,1012628,1085200,592741,258498,925009,1054042,234446
0,977876,1081305,596454,241406,958940,1098722,220137
0,1061351,1150504,738954,375757,860361,958331,348688
0,1022108,1119496,727526,386145,850208,1015211,367384
0,1053567,1150337,616445,294293,998498,1135590,265817
0,992014,1084277,590248,232707,946558,1101936,220271
0,1054681,1142793,737499,378380,895281,1046078,350853
0,1063049,1151503,670592,264018,1002883,1121188,238209
0,1048992,1159544,626807,308022,998344,1138873,271938
0,1080032,1164349,640434,264689,991771,1114664,255702
0,1061317,1162953,719135,415585,925945,1060134,374627
0,1119330,1167571,666459,299014,979583,1093407,264733
0,1029264,1128018,602722,300678,972819,1113025,267524
0,1044907,1132847,742934,339982,876920,1000399,320897
0,1136607,1227108,760183,415734,939329,1035967,379379
0,1089767,1200422,767970,364994,944975,1093412,339801
0,1034693,1123046,621831,265703,957528,1064827,252113
0,1008637,1102887,715134,359149,818472,985020,346429
0,1211467,1282039,809765,395357,979704,1101896,377010
0,1117034,1171534,663650,262478,1001661,1111630,244820
0,1014717,1113709,631673,283156,942286,1045698,247721
0,1061612,1148515,659037,259559,985484,1110446,239745
0,1103323,1220810,795278,396986,946217,1083046,372583
0,1098254,1170161,672399,253630,1001920,1103791,239817
0,1021560,1113497,702138,268703,942328,1079067,246233
0,1046575,1116778,675482,394792,870111,1002797,370292
0,1091195,1174044,619042,326394,991849,1098473,281649
0,1135237,1226918,807369,415967,977429,1128469,377163
0,1059116,1141198,635188,278917,941857,1057180,250676
0,998106,1080095,691158,388570,852427,980347,367377
0,1025024,1114611,617347,291699,964704,1060042,259672
0,1076972,1180294,646618,302134,1023476,1151749,273254
0,1040711,1110207,714779,364821,867915,1029611,343314
0,1010636,1093560,590087,272724,911238,1020181,238712
0,1135142,1253646,790215,412784,958705,1113448,381894
0,1082082,1171810,612398,304349,989469,1120825,272512
0,1018922,1118518,702603,376662,847326,988149,348982
0,1035674,1096715,721474,366471,853203,990985,343228
0,1073849,1129916,613518,299995,983466,1098074,268464
0,1071171,1145040,668317,252564,967522,1091001,224441
0,1009181,1114277,621647,247422,952956,1072104,228806
0,1034557,1087843,663943,396435,836280,957395,372030
0,1054189,1136301,614849,303572,983367,1092276,275692
0,1035336,1151176,656370,264232,974937,1103028,248074
0,1008894,1079206,698472,365356,833645,966500,334385
0,997256,1102351,704513,369779,861120,971333,338587
0,1007988,1116471,624299,283540,942538,1065974,260600
0,1060406,1156376,621489,299149,970971,1091623,282663
0,975339,1064037,690888,346852,809253,940429,328065
0,1035974,1144025,723109,386889,889704,1027982,367682
0,1009315,1105518,622331,255824,948327,1110859,232432
0,1051090,1157794,617971,314096,995981,1154175,288382
0,1046701,1130415,725683,358316,851543,971645,344166
0,1033900,1126331,706207,365954,864342,1001665,355846
0,1016611,1099620,611745,278650,936119,1068135,262334
0,1035817,1145537,652708,302685,976335,1107530,262597
0,1036730,1098608,723964,383998,854013,977262,352885
0,1021341,1098795,711117,350809,829839,994723,331092
0,1062252,1166605,679682,280011,990074,1098190,260779
0,1016912,1105484,617813,274852,935661,1073756,245627
0,1017267,1105151,651835,379683,834079,949721,356024
0,1123675,1208514,743096,409208,913547,1048558,380035
0,1044776,1125779,661830,282217,988050,1132460,266582
0,1069789,1158955,686071,275128,1004184,1137595,235162
0,1059352,1133011,753085,358149,877399,1021470,328232
0,1087967,1191527,752150,385119,915503,1043685,373812
0,1025041,1113515,638873,270278,971601,1082709,259658
0,1003922,1107221,601965,250632,968664,1079485,228892
0,1076986,1163877,744420,353538,889908,1024501,346019
0,1009033,1092016,733867,375172,841313,991351,348940
0,1087895,1173984,673775,285197,1037809,1187319,248865
0,1035490,1105787,631317,262376,939720,1064867,243264
0,1100940,1168104,732908,384530,900749,1044489,371187
0,1104328,1195875,651365,309449,1006387,1122473,275847
0,1029347,1127215,627789,236894,951747,1101707,215267
0,1084359,1164115,634275,302736,1012907,1127766,272964
0,1043548,1147936,727327,409536,882347,1032292,372781
0,1097696,1203088,660251,271632,985223,1114118,244593
0,1054385,1169826,619006,344995,1004911,1144873,286706
0,1028219,1147920,715784,336162,876480,1012944,317643
0,1159557,1261275,793802,433265,984251,1131382,387455
0,1113928,1202504,772454,394977,916660,1047558,381201
0,1036008,1130991,622361,306652,947448,1040274,273383
0,1074979,1155952,722656,403058,888869,1016577,377857
0,1129283,1226030,745242,400103,958931,1101546,380859
0,1057946,1134284,619695,310248,988560,1104685,263307
0,970518,1066886,586570,263149,908855,1018169,239247
0,1075399,1166105,639817,309541,987467,1090940,271255
0,1080946,1170400,734054,374629,889563,1028905,358324
0,1049540,1143569,653429,295397,1010495,1131269,250911
0,1046610,1159084,686833,259024,1021215,1169379,235491
0,1020663,1111707,708549,357487,851499,1000516,332248
0,1081579,1184256,671252,285844,1036500,1167771,270696
0,1137167,1242276,782189,403667,940209,1059494,390145
0,1014788,1122511,622985,277020,987743,1113662,258554
0,1056887,1120426,713201,360878,836892,960887,338096
0,1061077,1162154,666304,266967,988817,1110926,241949
0,1080506,1154351,617963,309791,966305,1093008,284563
0,1057912,1122461,724798,361395,858217,997489,343763
0,1025824,1103792,639796,251756,983173,1099700,224890
0,1121808,1195789,759110,404704,947791,1092104,377584
0,1043628,1155155,650783,288854,971981,1117969,258351
0,1060041,1133120,720328,384178,867944,998434,351949
0,1005168,1101208,697715,381693,852954,996106,352534
0,1054393,1143155,682337,239392,999035,1107849,222618
0,1041983,1155661,637848,273618,989414,1119673,252839
0,1007471,1130537,654509,248299,976471,1102250,228846
0,1014388,1106270,671046,396614,846626,982692,371146
0,1068702,1150186,634967,286641,974710,1094153,268742
0,1058990,1142317,662960,287082,977509,1087154,263874
0,1016707,1150392,726861,366004,864297,1027316,356314
0,1040645,1146646,732087,394037,855847,999246,354651
0,1058047,1148296,656472,262592,976395,1092275,241181
0,1068943,1151998,652919,278434,1014001,1140781,248662
0,1032106,1123951,716301,383214,898656,1042848,361616
0,1003482,1094646,715774,392276,857039,985409,362693
0,994354,1104701,586126,259714,965683,1117171,240940
0,1011523,1101726,612447,257808,952125,1084218,241085
0,1026202,1125518,702057,386184,837297,959849,357726
0,1030346,1104940,714523,391326,864158,1002937,365142
0,1034693,1147602,663015,268853,985380,1124102,237657
0,1067263,1172191,630946,312395,994569,1094910,282062
0,1002106,1070655,708887,346146,824437,965975,327542
0,991677,1061015,640739,402056,783995,906071,365522
0,1037240,1146164,640009,260651,982214,1085141,234567
0,1022939,1115022,631142,313665,959550,1066590,277479
0,1027483,1137814,714627,391997,883328,1033162,368737
0,1098500,1190796,726555,405909,921798,1036264,389187
0,1009121,1112814,611927,268633,967480,1076552,235027
0,1029636,1109823,593110,254042,942057,1061020,226038
0,982815,1086511,685754,368422,802841,951833,349804
0,1120373,1171710,752825,377249,896460,1040891,350924
0,998622,1092779,631301,280211,921640,1078325,250766
0,1035890,1130469,611434,300583,983427,1124917,274254
0,1066225,1184180,757657,356481,940826,1068524,344435
0,1009157,1134479,748607,364267,868381,1012407,334583
0,1067271,1130001,626883,312140,978785,1101869,281687
0,1019132,1095803,631817,261246,906141,1044619,237154
0,1030765,1115146,701229,352360,844706,990951,336555
0,1166950,1240392,784071,388694,970123,1099166,371193
0,1030179,1137981,660512,260725,962630,1084302,236435
0,1067778,1169958,653297,296181,995883,1114720,271528
0,1023602,1127255,747161,376011,886945,1038429,343353
0,1024753,1133810,620056,275152,981829,1127807,248624
0,1004446,1112652,605230,285930,953750,1097275,260603
0,1002579,1094095,637547,286242,968801,1093360,263396
0,1112448,1232472,745261,356428,1013617,1160913,332491
0,1053111,1163137,749456,366535,883837,1031326,338797
0,1103805,1167891,657731,291231,962047,1089855,273808
0,1026375,1085173,692561,369609,843578,973884,340708
0,1134515,1221556,772616,367490,975316,1107975,329881
0,1050828,1139353,682398,277323,950749,1070344,251643
0,1018479,1104402,647110,337774,904115,1013346,310601
0,1041489,1119077,633172,277875,957309,1105040,258946
0,1066646,1160842,711917,373672,891706,1033767,362239
0,1080970,1158410,652860,288483,998374,1113410,257036
0,1049756,1145524,669415,338889,936300,1055508,306006
0,1044445,1130000,717726,385279,879909,1018295,365102
0,1057523,1119499,611712,309787,984479,1106861,291525
0,1129942,1232492,771715,409763,937671,1079004,382892
0,1027284,1099826,629577,264316,978265,1094315,239997
0,989002,1090922,710458,417479,829211,998991,382014
0,1078633,1177219,653423,289573,1009830,1121680,263099
0,1094424,1181421,657806,293503,1027315,1157489,265969
0,1036606,1112437,707758,390475,857774,994442,367648
0,1011443,1111532,588240,271585,954101,1100071,257305
0,1100779,1174316,750080,390624,918428,1048714,363948
0,1053568,1151841,666082,273489,976703,1101590,252355
0,1035011,1096482,697990,353787,812016,932042,340819
0,1024345,1122047,719538,373953,873666,1039282,334097
0,1041558,1123048,631131,299365,991273,1124671,280988
0,1054117,1133110,654629,290553,990670,1122111,255168
0,1003411,1076986,590361,266141,945485,1044914,233440
0,999968,1069925,712298,340694,830628,985625,328157
0,1059519,1169217,629457,295080,995992,1104207,265321
0,1111957,1185756,660694,293073,1001688,1126851,267038
0,1033908,1139208,724418,365801,885196,1020864,347896
0,1035107,1149195,729020,346031,870098,1023483,331044
0,1052539,1161193,643161,299960,996712,1092064,267574
0,1075960,1157216,658375,302525,1000050,1123327,271263
0,1007623,1098637,712613,360169,844541,977163,337822
0,998851,1107712,702765,373252,841654,963600,342794
0,1040048,1140072,661482,241449,984348,1101766,214513
0,1045297,1115542,628248,286542,959080,1100674,256326
0,1072999,1162460,721169,393636,929501,1048719,373113
0,1051172,1120872,711643,398826,864915,1003697,369999
0,1028206,1121389,644346,290701,986840,1117696,256381
0,1006351,1113058,625100,310563,951547,1084606,273711
0,1049722,1126930,761841,347336,861745,1014380,326201
0,960670,1077749,664399,376265,781716,914100,352408
0,1020813,1128041,650750,257867,954824,1097765,236775
0,1002858,1113312,656363,276311,970124,1101671,240387
0,1015435,1115119,698801,374436,869235,1006619,353579
0,1038885,1138808,716340,380691,882672,1025805,359391
0,1028848,1115380,642706,279943,971860,1093715,259725
0,1068283,1162459,662317,314152,983512,1093982,290706
0,1021572,1115276,702895,368794,829770,994656,352419
0,1134482,1227397,737336,359731,968758,1115254,343935
0,1016228,1136650,651117,234765,950252,1096655,218479
0,1056079,1150437,642336,274594,1004293,1109602,248863
0,1117116,1216677,791046,397466,963194,1094019,372968
0,1013496,1106985,711186,349036,840933,964789,333954
0,1062039,1155573,660132,290574,984556,1131581,269368
0,1069694,1142375,634616,326160,952667,1083528,292577
0,1129051,1212680,772852,398126,955067,1095109,380769
0,1097051,1199083,728476,371051,912076,1040916,361167
0,994402,1096542,591913,263184,935967,1046988,241617
0,1069079,1166420,673266,277434,1020671,1150596,258647
0,1021529,1124813,745585,394025,861872,1013337,364611
0,1082816,1197792,705380,258857,1014861,1135064,244417
0,1105640,1199418,645258,326025,1011968,1106644,281837
0,1028884,1145896,672877,251794,943893,1076976,235123
0,1109420,1185000,656066,289535,1055624,1171096,267246
0,1069040,1149319,721602,386967,881276,1005426,358323
0,1056141,1142415,651408,291847,997587,1113901,261282
0,1019939,1099688,698663,373311,841567,973155,358830
0,1129339,1196563,736326,361666,962334,1113398,350457
0,1109071,1200688,700522,311923,1019776,1149068,276556
0,1034980,1126446,702340,357461,856926,992422,346608
0,1027991,1134184,640159,284622,978289,1085528,253879
0,1083429,1181668,724558,379253,897347,1015789,355198
0,1101837,1194320,649564,285099,1004641,1131038,259113
0,999313,1101464,647856,259863,927723,1042423,238859
0,1076719,1176590,728186,373774,892912,1020719,351730
0,1113692,1215273,673597,270894,1015472,1140602,254125
0,1110286,1180785,756889,396187,904741,1034306,371440
0,1074506,1163644,670243,291301,990365,1103757,265221
0,1010293,1096498,702257,385839,831533,964009,353324
0,1077210,1170188,651583,300987,993597,1100817,263678
0,1037266,1145638,660991,264140,999401,1150570,232621
0,1023657,1112896,699756,392787,880078,994629,375006
0,1003241,1097359,597251,257789,911703,1043907,233370
0,1189045,1281501,834085,436909,990931,1142746,380561
0,1066912,1158483,663981,303580,1015820,1135608,260231
0,1061629,1139705,732834,383113,868351,986559,361112
0,1018515,1088475,660421,388072,812538,930282,370339
0,1021177,1132749,650178,259711,963990,1072327,240470
0,1091170,1188417,683954,298326,1029389,1126614,271262
0,1024100,1133619,647947,279112,971785,1098303,251355
0,999002,1047627,673286,366820,834267,956201,339017
0,986877,1093913,587638,280506,962776,1065554,251587
0,1062961,1151614,610099,291100,1007041,1137003,267513
0,1030709,1113696,726836,399317,852673,1000078,353293
0,1060257,1159722,734790,394268,898770,1016194,358049
0,1021667,1135837,648994,285296,1017847,1167778,256124
0,1080067,1184495,671093,282630,1034431,1176915,255602
0,989562,1079586,685043,340582,813578,973878,331179
0,1045065,1115512,677980,376344,856373,977266,353359
0,1000381,1078235,600685,268191,919748,1056952,228264
0,1062122,1156602,632377,260057,972381,1098302,238402
0,1042241,1133566,737684,389863,889420,1005710,368016
0,1034615,1146410,763980,363251,866431,1027216,345414
0,1032417,1142216,628120,241487,964357,1106601,219924
0,1032040,1108380,610076,306002,960428,1100529,262546
0,1074017,1161597,739861,368431,878208,993768,354681
0,998658,1055122,617509,401838,814500,969460,367600
0,1017007,1119746,616185,291565,945993,1058580,260578
0,1038107,1137802,658086,292916,977845,1128872,277209
0,1034070,1121930,740371,383201,873582,988301,365039
0,1018945,1130542,751134,357206,857879,995947,343157
0,1057695,1117205,601043,283252,946908,1056880,258374
0,1044661,1161132,651374,296706,1019093,1157657,257076
0,1037778,1137149,717625,363167,883548,1008145,341739
0,1112068,1191759,800921,374445,914183,1053482,360300
0,1029168,1123774,609307,281092,937490,1059380,248992
0,1053353,1132801,642346,276991,997026,1121925,253682
0,1126487,1209507,744195,404258,914856,1033730,387117
0,1035707,1142269,740940,392082,888022,1029608,359939
0,1048667,1144973,619038,267786,996078,1129734,248113
0,997478,1130644,632369,280439,969392,1114273,256487
0,1079616,1176571,753326,383411,893149,1034048,361161
0,1120181,1216489,743555,386829,918787,1063030,365425
0,1021293,1129648,586629,280633,986447,1098965,261845
0,1055629,1174810,634733,310962,1027739,1165433,270774
0,1006238,1129488,709805,357606,889263,989164,343044
0,1074144,1170295,640175,290717,994737,1150705,266369
0,1041645,1110029,656478,254022,935632,1071722,237527
0,1032633,1135820,624276,272725,967920,1103703,244119
0,1145594,1222935,718649,322429,1050001,1171436,274204
0,1100309,1175181,732419,401790,919514,1044729,379667
0,1032494,1149359,640433,267777,1011561,1123447,248448
0,1074480,1150848,713864,354411,869514,1004786,337082
0,1115224,1236687,745038,361911,1020715,1160060,332319
0,1128888,1220875,752744,370348,908178,1042266,359697
0,1016214,1100780,723633,351787,839957,970093,336604
0,1055184,1132631,655967,287537,1001701,1098352,257501
0,1083093,1165286,753468,386422,909592,1027605,373831
0,1059846,1161239,660645,315079,1026724,1161218,268680
0,1057778,1139499,695364,322781,919641,1037125,300836
0,1017901,1121264,611809,289100,954705,1098333,264352
0,1038904,1168626,663461,306060,1002021,1142133,276574
0,1107921,1200408,767311,395490,922073,1048655,371997
0,1087585,1172470,689827,272058,996038,1088263,252136
0,1045877,1157357,722464,419542,909806,1056530,387978
0,1058382,1157175,645021,278243,976743,1084668,256734
0,1070065,1154907,605763,323001,959993,1097670,267445
0,1018858,1116197,712797,371670,851705,1000992,340986
0,1027649,1102032,617482,273673,917496,1047572,236846
0,1082188,1164865,756934,389648,876841,1006131,357095
0,1062148,1149864,667671,286923,998001,1128681,264499
0,1052260,1149289,756554,387345,901381,1038703,358231
0,1058167,1127422,711622,401321,854394,981890,384721
0,1031387,1119939,595560,302991,941587,1071644,265097
0,1006016,1101909,612795,291548,949803,1064391,250091
0,986492,1063820,597179,279964,908700,1027192,241568
0,1019094,1105122,712137,385174,827239,973265,355784
0,1107585,1177636,680050,287330,1016356,1129952,266665
0,1065935,1187385,653602,286277,1024013,1132308,243268
0,1002259,1109942,704881,346701,832650,965994,329911
0,1043836,1130111,709103,358034,869190,998207,340300
0,1057810,1149483,640496,309900,997996,1140293,262478
0,1083580,1149271,634222,270005,1056633,1194965,251272
0,1052860,1130994,702601,417127,901863,1042996,385472
0,1012290,1081229,713754,364862,826834,942155,341925
0,1045323,1127647,629144,276004,957731,1087002,251516
0,1061205,1135394,657646,248922,985432,1100380,232733
0,1029447,1136493,732740,352708,875728,1039849,327911
0,1048660,1155590,741758,372597,880971,1008100,354235
0,1020140,1112136,631882,256956,951433,1076439,242150
0,1051072,1142211,638930,321435,987723,1115764,294766
0,1080883,1163049,746004,354818,881369,1030943,329541
0,989435,1090013,714488,333351,841066,963169,321123
0,1022806,1094018,597728,301523,939968,1060776,273268
0,1014647,1127736,643799,281936,991032,1137594,254086
0,1028522,1123572,726260,358852,859828,1006246,338723
0,1022516,1153034,737028,409235,912622,1080220,369422
0,1020852,1127669,652853,240867,976109,1099740,215293
0,1077597,1182209,703948,259768,1041995,1172115,248484
0,997490,1090333,707992,352993,817515,962604,335110
0,1065558,1174045,756275,397152,890395,1006465,372448
0,1021193,1111399,602748,284377,941508,1074898,251553
0,1052927,1157257,662848,307248,980901,1107175,273278
0,1112590,1207617,778951,364908,932528,1065791,344682
0,1017665,1136702,715896,398065,887180,1035619,362841
0,1040808,1122541,629031,288662,963128,1066127,262658
0,1003820,1100021,636661,287910,957315,1092506,263925
0,1076994,1168177,765406,418354,911230,1038717,391191
0,1045815,1126246,715402,427652,888325,1018936,385022
0,996135,1079149,586600,274899,916358,1021045,246299
0,1033316,1129892,628564,280208,942925,1072667,264491
0,1035734,1136573,735758,370983,867906,998525,349772
0,1098552,1203488,712223,351449,974440,1096537,322654
0,1028857,1099239,627161,251310,948122,1061887,231334
0,1037957,1140840,620932,298831,983581,1097852,258240
0,1114576,1201789,639918,302761,1012495,1129720,279028
0,1074794,1180898,732244,384234,906253,1039818,361418
0,1082243,1149434,628624,267249,974806,1104034,245165
0,1082028,1141670,735060,349481,943672,1066572,328993
0,1071586,1173387,644713,271417,998714,1129835,249098
0,1121489,1218174,733084,383892,918117,1046858,369309
0,1046950,1128909,707236,402471,885096,1001782,380524
0,1027372,1098744,602471,267582,930297,1075342,241936
0,1090376,1177174,758713,402121,908960,1037185,380292
0,1070972,1150859,622931,317779,1012191,1113858,286188
0,1002483,1107774,686679,338587,823151,971520,329000
0,1018687,1118720,611989,272077,977231,1108516,247939
0,1082559,1203233,692634,271767,1044341,1174751,243223
0,1122177,1214426,760716,426041,950414,1075290,386253
0,1065709,1171916,680737,284504,989336,1128710,261124
0,1058437,1142609,720798,394277,901406,1046059,372093
0,1048417,1159804,673186,284918,998393,1149408,264070
0,1139671,1239012,724678,364538,1005305,1135192,323599
0,1023834,1113335,732144,353260,863442,986826,331074
0,1020114,1113682,634128,284454,971241,1134516,253810
0,1155995,1253728,766266,445249,949054,1068217,397394
0,1053063,1155648,623298,276937,969516,1130267,245108
0,1007948,1124916,710417,374094,858162,978658,338089
0,1039665,1137754,669958,336206,900776,1030875,304688
0,1082339,1187553,654884,275050,991659,1098256,229885
0,1115534,1192686,684144,287284,1005862,1105506,259148
0,1037030,1114038,642987,295366,975091,1112638,260893
0,987722,1092215,696765,359464,848881,1002908,351632
0,1065946,1148613,615505,295866,952802,1061198,284321
0,1104378,1181560,660036,281318,1004837,1128023,259989
0,1053662,1140273,720766,391529,856959,991621,361428
0,1029773,1138947,740874,331167,900317,1028811,315249
0,1011933,1097477,597020,267961,941021,1073785,237394
0,1021885,1117587,630047,251165,946988,1090367,228449
0,1014620,1089942,709360,351772,825550,953765,335339
0,1006183,1070357,677313,358190,827374,961018,342031
0,1084142,1171798,644800,298315,999974,1126450,268016
0,1082660,1182674,667815,289225,1018838,1137354,273468
0,1039100,1134993,735604,367159,860413,970093,353530
0,983956,1076886,682055,349737,814269,948499,327372
0,1008405,1093325,639240,228608,957667,1078173,205924
0,1050525,1130880,644010,274396,1003389,1140347,239251
0,1045943,1126625,738940,370318,892775,1041342,347905
0,980795,1067430,666139,361379,791302,934692,341728
0,1022086,1102257,612561,263166,957560,1087158,246356
0,1037945,1126636,627826,275153,964087,1081119,258743
0,944135,1060345,596520,227284,904836,1044719,206417
0,1068900,1164675,720171,379868,897887,1050017,367326
0,1017374,1110918,602438,266432,964320,1094794,244100
0,1055764,1146826,717559,365483,891714,1055732,349778
0,1043787,1145167,644429,300072,982724,1094191,252525
0,980390,1087701,730804,349899,848210,997280,336751
0,1045676,1148754,712071,412981,881860,1011343,374826
0,1034205,1126156,644325,286123,973632,1081467,252901
0,1082433,1189849,759893,387842,895692,1023490,363331
0,1051825,1148398,642953,285186,976844,1110663,249680
0,1059632,1137190,708232,375267,890859,1043182,353726
0,1030397,1102140,609082,300557,960411,1101766,278496
0,1070118,1120500,625744,304095,987183,1102527,278436
0,1004043,1084716,668048,357549,768718,893351,341910
0,1012401,1095985,593440,245245,911902,1016148,226654
0,982903,1077454,684320,388477,836576,976931,361055
0,1031524,1119886,617390,308476,966930,1085661,268428
0,996688,1069931,697122,364096,818535,954993,345999
0,1072383,1144269,675082,253044,1002853,1111740,224660
0,1104296,1166518,670993,273542,1015461,1135237,249497
0,1081548,1199052,655003,297546,1009977,1145802,274112
0,1051898,1149624,647342,336625,1035787,1189027,296695
0,1077591,1151883,736226,402466,924130,1076393,373406
0,1062430,1143390,654455,264619,971173,1097375,249610
0,1059122,1149610,747700,386440,905576,1026558,359062
0,1023483,1127515,718930,376349,864378,997628,346363
0,1011756,1080534,707068,353294,822257,951836,333227
0,956929,1042753,655264,367308,802954,941696,350812
0,1021507,1119810,640167,261433,927524,1058896,244219
0,843509,921711,525400,259106,784668,884362,237042
0,1077327,1169749,718145,389713,872162,1017627,373285
0,998976,1109349,618831,264442,926493,1075698,233856
0,1147438,1244249,824026,383771,981299,1112099,363770
0,1046995,1111160,576774,271933,948021,1052761,253948
0,1020682,1111273,634261,256068,942464,1033293,239205
0,1046067,1134828,713736,377068,855621,978821,354029
0,1078247,1186791,675077,291921,1015706,1125563,261835
0,1092299,1172007,776496,399816,931500,1076818,369179
0,1045460,1137979,635967,273785,968620,1090257,252766
0,1025752,1101142,711186,404557,846014,974945,369332
0,1055210,1119886,720121,352534,869733,1007503,339730
0,971311,1053687,602265,284897,899758,1008383,243818
0,1020441,1109749,731381,351310,854305,1009439,334435
0,987537,1074609,571439,251940,927749,1048614,235895
0,1085916,1153792,726350,416207,894344,1017927,384103
0,1068549,1148170,609057,284312,990035,1120484,253413
0,1038114,1129790,663740,288422,980925,1111863,265310
0,1128091,1195218,694686,290173,1082048,1200160,269355
0,1077700,1147657,634889,273074,998228,1142389,240132
0,1153072,1247295,798634,385952,970923,1109418,375670
0,1012731,1107347,579085,304297,947507,1081911,275205
0,1011828,1117940,730035,376758,867201,1011053,358106
0,1088908,1208160,693801,315335,998400,1131371,293499
0,1035633,1114124,720518,389722,838618,948358,346120
0,1069539,1125491,723902,360121,857319,993892,340943
0,1049819,1137466,631876,281451,969292,1101096,253980
0,1063712,1172769,667346,255580,1000719,1129667,245306
0,1091116,1201226,658961,334771,1017095,1144754,297209
0,1053279,1132401,695347,356943,890573,999516,328076
0,1123640,1204121,690277,291515,1016836,1115081,266116
0,1087611,1164758,659038,267772,981422,1113005,241066
0,1098248,1210201,659927,291775,1055664,1188821,263036
0,1064640,1158905,715019,407917,911145,1046666,376509
0,1032184,1099200,685591,380322,857573,994192,368112
0,1043278,1117749,626555,310297,973344,1083739,262987
0,990767,1097726,663356,343418,829604,970960,324340
0,1084587,1176751,668827,320627,953701,1095810,300491
0,1025310,1148423,724498,405611,867161,1002342,376212
0,996479,1091202,613733,243191,949514,1080675,219178
0,1025960,1133345,637654,284980,969894,1072870,251831
